frame,traj_ids,x_coords,y_coords,z_coords
19.0,143,403.42901611328125,906.080993652344,566.0
19.0,134,359.7874616350447,31.154588208879748,613.6857142857143
20.0,123,362.2523053850447,308.99025878906247,625.1714285714287
20.0,90,239.22096601213732,830.8812011718751,632.6
20.0,75,131.54913635253908,363.960098702567,570.1142857142858
20.0,92,52.110946982247484,289.87766113281253,687.6857142857143
20.0,82,108.36894923618861,936.0144409179688,569.5714285714287
20.0,125,604.8834123883928,20.30398832048689,586.4285714285713
20.0,84,194.44715794154578,963.7594185965402,596.0
20.0,77,770.2009207589286,844.3895961216518,512.3428571428572
20.0,76,805.8051443917411,747.6835658482144,480.4571428571429
20.0,87,1016.2076119559152,498.0736467633929,608.5428571428572
20.0,127,519.3258823939733,872.3492449079241,726.1142857142859
20.0,132,996.737189592634,980.0341866629465,580.8571428571429
20.0,140,43.56348190307617,106.02626626150948,630.3714285714286
20.0,135,220.17522626604352,973.2518711635047,565.0
20.0,138,838.217799595424,662.6206473214286,512.1714285714287
20.0,129,33.757609558105464,567.5463936941965,639.7714285714285
20.0,101,503.6119524274554,318.7021423339844,466.9714285714286
20.0,105,905.4890781947546,196.7156441824777,483.34285714285716
20.0,133,692.1992797851562,172.719482421875,480.00000000000006
20.0,83,130.73822893415178,434.32009713309156,621.2285714285715
20.0,96,715.4533883231028,388.9520481654576,511.0285714285715
20.0,143,403.47796805245537,915.2131086077009,582.7428571428571
20.0,134,360.1197998046875,36.508577346801765,612.0571428571428
21.0,123,361.3968087332589,313.7243015834263,624.0857142857144
21.0,90,238.77741568429127,833.4837890625,632.2285714285715
21.0,75,131.7031729561942,370.4913024902344,567.6
21.0,148,586.9694824218751,66.07859802246094,632.0
21.0,92,52.3370464869908,294.4899745396205,689.6
21.0,82,108.02853851318359,940.3056849888393,568.6285714285714
21.0,125,602.7114693777902,30.344740404401513,584.8285714285714
21.0,84,193.90307617187497,967.3904418945314,588.0
21.0,77,770.0713762555804,849.4521118164063,509.00000000000006
21.0,76,805.5663225446428,754.2658185686385,469.2285714285714
21.0,87,1016.229549734933,502.14735630580367,598.9142857142857
21.0,127,519.6061575753348,878.7693481445314,723.5428571428572
21.0,132,996.494140625,987.587585449219,589.0
21.0,140,43.0064088003976,108.89991302490236,612.7142857142857
21.0,135,220.45263671875003,977.0990600585938,581.0000000000001
21.0,138,838.0386143275668,676.9077305385046,513.3428571428573
21.0,129,33.861258261544364,569.8241716657367,645.2857142857142
21.0,101,502.9722917829242,324.86738804408486,467.6000000000001
21.0,105,906.0054949079241,202.6947012765067,483.7428571428572
21.0,83,130.41286185128348,439.15114397321435,622.2857142857142
21.0,96,715.6509783063616,395.7969778878348,512.8571428571429
21.0,143,403.2213588169643,923.9636003766742,587.7428571428572
21.0,134,359.6854230608259,40.827312197004055,609.8857142857144
22.0,123,361.36755022321427,318.94759259905135,622.3142857142858
22.0,90,238.72984488351005,835.8330322265625,631.4285714285714
22.0,150,277.01257324218756,18.943284988403324,643.0
22.0,75,131.6661878313337,377.3095938546317,567.2571428571429
22.0,148,587.4192086356028,69.38750850132534,636.6
22.0,92,52.372648075648726,299.1165858677456,691.8857142857144
22.0,82,108.32527596609934,944.4453247070312,570.7142857142857
22.0,125,601.9934517996652,37.29437844412668,579.4571428571428
22.0,77,769.8886003766742,855.0599679129465,505.11428571428576
22.0,76,804.8909266880581,761.0613717215402,469.8857142857143
22.0,87,1016.3282174246651,506.5083487374443,599.8000000000001
22.0,127,519.9168980189733,884.4044224330357,723.3428571428572
22.0,140,42.58754054478237,111.65530330113003,604.7428571428571
22.0,138,838.1706787109375,691.2794764927455,512.7714285714286
22.0,129,34.17362104143415,572.9877894810269,648.6857142857143
22.0,101,502.64420689174113,331.16732526506695,486.05714285714276
22.0,105,906.2309047154018,208.88450448172435,488.37142857142857
22.0,83,130.64697483607702,444.36898454938614,620.7142857142858
22.0,96,715.8480119977678,403.06390293666294,517.0857142857143
22.0,149,550.8742065429688,1000.1965332031251,514.0
22.0,143,403.47610735212055,932.2425781249999,585.7714285714286
22.0,134,359.3713928222657,45.45713348388672,623.4000000000001
23.0,123,361.4961896623884,323.7486720493862,622.3714285714286
23.0,153,451.88946533203125,673.5072021484375,601.0
23.0,151,691.0851440429688,188.3487548828125,480.99999999999994
23.0,90,238.85211791992185,838.554328264509,629.9142857142858
23.0,150,277.02086356026786,24.7496821812221,646.9428571428572
23.0,75,131.74912632533483,383.9684509277344,573.5428571428571
23.0,148,587.2800781249999,72.76126491001675,635.257142857143
23.0,92,52.274677930559434,303.86778302873887,691.3428571428572
23.0,82,108.88144662039622,948.5060825892856,571.1428571428571
23.0,125,601.6111345563617,43.81846629551479,570.4
23.0,84,195.15879821777344,974.9108276367188,588.0
23.0,77,770.1318620954241,860.4080531529019,501.7428571428572
23.0,76,804.872998046875,767.9556117466518,483.0285714285715
23.0,87,1016.4537719726562,511.28457990373886,607.0857142857143
23.0,127,519.818186732701,890.4235595703125,725.9714285714285
23.0,140,42.536726052420484,114.57215706961496,607.3714285714286
23.0,138,838.0457624162948,705.7478707449778,517.5142857142858
23.0,152,249.38453674316406,427.5138244628906,583.0000000000001
23.0,129,33.64258292061942,575.43486328125,649.6857142857143
23.0,101,502.66476353236595,336.99762834821433,495.9428571428573
23.0,105,905.5413051060267,214.47610604422437,485.9428571428571
23.0,83,130.38819710867747,449.98216814313616,615.6571428571428
23.0,154,344.46618652343756,484.42233276367193,614.0
23.0,96,715.8010899135045,410.29401768275676,515.8
23.0,149,550.8704241071429,1004.7701974051339,500.91428571428577
23.0,143,403.75632585797996,940.6419468470983,581.5428571428572
23.0,134,359.2777640206473,50.56703534807478,644.2285714285714
24.0,123,361.99343174525666,328.27626604352673,623.8857142857144
24.0,153,452.54982561383935,676.4921090262277,573.7428571428572
24.0,151,690.3149012974329,194.36115461077011,478.59999999999997
24.0,90,238.88484061104916,840.3602818080358,628.8285714285715
24.0,158,723.1016235351562,271.40087890625,591.0000000000001
24.0,150,276.9922372000558,30.1991206577846,647.8000000000001
24.0,75,131.30426897321428,389.82714146205353,580.1142857142858
24.0,148,586.0733764648438,76.34614671979631,631.9142857142858
24.0,92,51.80565305437361,308.53579275948664,688.0
24.0,82,108.8819076538086,952.7598789760044,571.8285714285714
24.0,125,601.4419764927455,50.23750534057618,571.0
24.0,84,193.67444283621654,979.1713623046876,590.0000000000001
24.0,77,770.7002336774556,864.9943376813617,504.14285714285717
24.0,162,867.6560668945315,395.1918640136719,505.0
24.0,76,805.3209769112724,773.6671299525669,486.88571428571436
24.0,87,1016.3497994559152,515.6892325265068,612.4
24.0,127,519.7201450892858,896.4528372628347,726.257142857143
24.0,140,42.15251094273159,117.58868974958148,604.0
24.0,160,740.6133422851562,242.02024841308597,465.00000000000006
24.0,138,837.5113525390626,720.7644653320312,532.0000000000001
24.0,161,577.5258178710939,945.2867431640626,515.0000000000001
24.0,152,249.15039803641181,431.98814610072543,583.5999999999999
24.0,159,1018.0728759765624,59.88006210327149,454.00000000000006
24.0,129,33.56264452253069,578.5811488560269,645.5714285714286
24.0,163,483.0690612792969,77.08129882812501,526.9999999999999
24.0,101,502.16852068219873,342.43326241629467,484.8571428571428
24.0,105,904.9903041294643,219.95079476492748,480.8571428571429
24.0,83,130.4134264264788,454.94048374720984,610.4571428571428
24.0,154,345.09976806640634,487.7368573869978,614.5142857142857
24.0,96,715.9625523158481,416.72845023018976,512.7428571428572
24.0,149,550.5266357421875,1006.8746895926339,482.11428571428576
24.0,143,403.62325788225445,949.3232718331474,571.5714285714286
24.0,134,359.49926321847096,55.634108625139504,653.8285714285714
25.0,123,361.41451241629466,333.35848039899554,626.7714285714286
25.0,153,452.29833025251116,679.9390450613839,585.3714285714286
25.0,151,690.1459751674107,200.32291259765626,477.59999999999997
25.0,90,238.80820225306923,842.1485281808036,628.0
25.0,158,723.7885044642857,283.0260149274554,578.0285714285715
25.0,150,276.92009713309153,36.26882073538644,648.6571428571428
25.0,75,131.3543382917132,395.69448939732143,560.8571428571429
25.0,148,585.5386962890625,80.60111890520369,631.4
25.0,92,51.50278701782227,312.91895228794647,684.6571428571428
25.0,82,108.1246104649135,957.0017159598215,572.4285714285714
25.0,125,601.1689522879465,56.97270638602121,573.4
25.0,84,193.77089233398436,983.1497576032368,590.9142857142858
25.0,77,770.454345703125,869.114990234375,508.00000000000006
25.0,162,867.4498587472099,399.99115426199774,501.7714285714286
25.0,76,806.4132934570314,779.7832571847098,473.1714285714286
25.0,2,5.775264263153078,6.026997089385987,620.0
25.0,87,1016.0925240652903,519.3764613560268,613.5714285714286
25.0,127,519.5756574358259,902.6597133091519,723.5714285714286
25.0,140,41.876890127999445,119.89829363141742,606.8571428571429
25.0,160,740.8780622209822,248.87840401785715,503.54285714285714
25.0,161,577.3047398158482,950.585391671317,539.1714285714286
25.0,152,249.12632315499445,437.1108581542969,586.4857142857143
25.0,159,1017.607599748884,67.41233520507814,441.7142857142857
25.0,129,33.517176382882255,580.8802612304688,645.4285714285714
25.0,163,482.4390572684151,83.29905090332032,511.94285714285706
25.0,101,502.0184814453125,348.4859723772322,454.2
25.0,105,905.7101318359374,226.2460091727121,483.7142857142858
25.0,1,9.248266220092773,65.37346649169923,719.0
25.0,83,129.73829520089285,459.9362479073662,611.0
25.0,154,344.822993687221,490.0274265834263,615.7428571428571
25.0,96,715.3627650669642,423.90062517438616,510.3428571428572
25.0,149,549.8393938337053,1008.840754045759,463.00000000000006
25.0,143,403.0844621930804,957.2374040876116,562.8571428571429
25.0,134,359.4387503487724,60.344208199637286,643.9428571428572
26.0,123,360.7810817173549,338.9126168387277,627.2285714285714
26.0,153,451.8712960379464,683.3262416294643,607.4571428571429
26.0,151,690.1067452566965,205.93883405412947,478.1714285714286
26.0,90,238.6769736153739,844.2707659040179,629.9428571428573
26.0,158,723.2704345703125,295.2520935058594,577.7714285714285
26.0,150,277.1494149344308,41.80891827174596,649.4285714285714
26.0,75,131.3896449497768,402.26499197823665,547.9428571428572
26.0,148,585.607120186942,84.8936996459961,635.4
26.0,92,51.4811611720494,317.7983904157366,684.2857142857142
26.0,82,107.45173950195314,960.7287144252232,569.4285714285714
26.0,125,600.8564453125,64.37987518310548,571.0
26.0,84,194.39593026297433,986.3259695870536,589.657142857143
26.0,162,867.4547991071428,405.3460928780692,495.68571428571425
26.0,76,806.651039341518,785.3409109933036,466.4857142857143
26.0,2,6.489239297594344,10.170669037955149,659.4571428571429
26.0,87,1015.7921944754464,523.0407121930804,604.4000000000001
26.0,127,519.8025913783482,907.9548043387277,723.2857142857143
26.0,140,41.6971061706543,122.12386540004185,612.7428571428571
26.0,160,741.0216326032366,253.99706595284601,516.7142857142857
26.0,161,577.563596888951,956.3876028878346,535.1428571428572
26.0,152,249.11666826520647,442.10286778041296,569.9714285714285
26.0,159,1017.588991001674,74.3268457685198,442.4571428571429
26.0,129,33.70384652273996,583.5026715959822,641.257142857143
26.0,163,482.06578630719866,89.39357779366631,505.31428571428575
26.0,101,502.9283752441407,354.13073730468756,431.00000000000006
26.0,105,905.54931640625,233.0286102294922,490.0
26.0,1,9.382121113368443,73.25577022007533,702.9428571428572
26.0,83,129.58084150041853,464.5809395926339,613.5428571428572
26.0,154,344.3573460170201,491.97800380161823,615.4
26.0,96,714.8406685965402,431.2530604771206,512.6285714285714
26.0,149,548.2760184151786,1011.6218104771206,476.77142857142866
26.0,143,403.52535313197546,965.1839791434152,562.3142857142857
26.0,134,359.4950866699219,65.1957473754883,642.0
27.0,123,361.0203247070313,343.9947814941407,626.0
27.0,153,451.80229753766736,686.5217651367188,604.4000000000001
27.0,151,690.0490600585938,211.74283534458706,483.7428571428572
27.0,90,238.61639186314176,847.0598301478794,632.8857142857142
27.0,158,722.4331508091519,307.40488978794644,580.2571428571429
27.0,150,277.287442452567,47.32634822300503,660.5428571428572
27.0,75,131.01753845214844,408.9725402832031,550.5714285714286
27.0,148,586.0787353515625,89.1470413208008,637.0
27.0,92,51.89551456996373,322.60356270926343,685.7142857142858
27.0,82,107.03709825788226,964.278156389509,558.7142857142858
27.0,84,193.9303876604353,989.9475830078127,587.5142857142857
27.0,77,770.356689453125,880.3684692382814,511.0
27.0,162,867.3245500837053,410.88770228794647,506.0571428571429
27.0,76,806.7576485770089,792.3086443219865,454.0857142857143
27.0,2,7.031767054966518,15.843108109065469,686.5428571428572
27.0,87,1016.0740025111608,527.0332624162946,605.9714285714286
27.0,127,519.7474574497768,913.6952654157367,726.5142857142857
27.0,140,41.54640524727958,124.81900612967355,614.1999999999999
27.0,160,740.626171875,260.2233202253069,505.11428571428576
27.0,9,511.5562744140625,348.4554443359375,553.0
27.0,161,577.2911080496652,962.3194318498886,524.7714285714286
27.0,152,249.24195600237164,447.457461983817,546.1142857142858
27.0,159,1017.2041050502232,81.48060084751674,425.8
27.0,129,33.44427043369838,585.7648332868304,649.4857142857144
27.0,163,481.71843436104905,94.69985591343472,507.2571428571429
27.0,1,9.44212474822998,81.18123125348772,709.6000000000001
27.0,83,129.389113507952,469.2048653738839,615.9714285714285
27.0,154,344.2621590750558,494.2941074916295,613.8571428571429
27.0,96,714.4887084960938,438.6082763671875,512.0000000000001
27.0,149,548.1191964285715,1015.7281180245536,495.9428571428571
27.0,143,404.7514343261718,974.3488159179689,568.0
28.0,153,451.9071568080358,690.1657488141742,605.6857142857143
28.0,151,689.9797276088169,216.89765189034597,483.0
28.0,90,238.33235430036274,849.8491489955359,633.9142857142857
28.0,158,722.1228550502232,319.7428806849888,586.5142857142857
28.0,150,276.9941388811383,51.710459245954254,671.0
28.0,75,130.33038940429688,415.5608651297434,571.3142857142857
28.0,92,51.75496728079659,327.1282261439732,687.3428571428573
28.0,11,904.3539428710938,244.94081115722656,495.0
28.0,82,107.04695914132256,968.4925938197547,555.6857142857143
28.0,84,193.5739593505859,993.9920043945312,586.0
28.0,77,771.245246233259,887.0788888113839,507.57142857142856
28.0,162,867.3338187081474,416.2210658482143,547.7714285714286
28.0,76,805.8588954380581,798.5985403878348,454.7142857142857
28.0,2,7.64513989857265,22.226574788774766,707.2
28.0,87,1016.0240931919643,531.2566929408482,601.9142857142857
28.0,127,520.4967825753349,919.9077636718752,723.3142857142857
28.0,140,41.65605882917132,128.03984571184432,608.8285714285715
28.0,160,740.7048897879464,266.8453486851284,498.17142857142863
28.0,9,511.13177664620537,354.11749441964287,548.7428571428571
28.0,161,576.8184221540179,968.3196847098213,533.5428571428572
28.0,152,249.24201311383928,452.485844203404,528.0857142857143
28.0,159,1017.0534441266741,88.62496010916574,419.3714285714286
28.0,129,33.3790034702846,588.6810302734375,649.9428571428572
28.0,163,481.5896998814175,100.43962947300503,507.08571428571435
28.0,1,9.326919283185688,88.31953626360213,726.3714285714286
28.0,83,129.41378479003907,473.9429818289621,615.8571428571429
28.0,154,344.29545811244424,497.35711495535713,612.3142857142857
28.0,149,547.3923950195312,1018.7722778320312,511.0
29.0,153,451.66495535714284,693.8328037806921,606.6571428571428
29.0,151,690.6196289062501,222.99038696289062,476.00000000000006
29.0,90,238.62698364257812,852.6469918387278,634.0285714285715
29.0,13,1020.0504760742189,30.74372482299805,498.0
29.0,158,723.0913713727679,331.68552943638394,589.0
29.0,150,276.6481706891741,56.77663094656808,677.8000000000001
29.0,75,129.95463082449777,421.51354457310265,558.2571428571429
29.0,92,51.9155027117048,331.5488804408482,689.0285714285715
29.0,11,904.165487234933,250.90343889508927,478.31428571428575
29.0,82,106.65750143868583,973.1526855468751,562.1142857142858
29.0,77,772.5268676757814,892.3806518554686,504.00000000000006
29.0,162,866.8322143554688,421.15127737862724,578.5428571428572
29.0,76,805.7403651646206,805.1367553710938,455.1428571428571
29.0,2,7.925148405347552,28.174526214599613,719.0857142857142
29.0,87,1015.4985735212053,535.8510602678572,608.5714285714286
29.0,127,520.5451555524554,926.6276035853796,711.6285714285715
29.0,140,41.510794503348215,130.83056989397323,611.6285714285715
29.0,160,740.7907104492189,271.41766357421875,502.0
29.0,9,510.914826311384,359.7548043387277,546.4000000000001
29.0,161,576.3289358956474,973.8281808035716,523.3428571428573
29.0,152,248.8433423723493,457.926447405134,548.1142857142858
29.0,159,1017.2939418247768,96.122212437221,426.4857142857143
29.0,129,32.89405997140067,591.6600045340402,647.7142857142857
29.0,163,481.17992640904026,104.68994467599053,508.1428571428572
29.0,1,9.240817315237864,96.45116315569196,743.0857142857143
29.0,83,129.75647975376677,479.6918239048549,615.3714285714286
29.0,154,344.220450265067,500.20933837890624,612.8571428571429
29.0,14,219.4469909667969,1004.5142211914065,512.0
29.0,96,714.5403442382814,450.9237670898438,510.00000000000006
30.0,153,451.28877999441966,697.2781284877233,606.8285714285714
30.0,90,238.71068289620536,854.967023577009,635.6571428571428
30.0,13,1018.9902099609376,36.553315189906534,470.22857142857146
30.0,158,724.2095336914062,343.94573974609375,597.0
30.0,150,276.9851379394532,62.17058944702149,677.0
30.0,75,129.30838012695312,427.54473092215403,552.3142857142857
30.0,92,51.74152047293527,336.34256417410717,688.257142857143
30.0,11,904.739964076451,257.192242867606,491.1428571428572
30.0,82,106.20213928222657,977.5768572126117,571.8285714285714
30.0,77,772.1627249581474,896.5000784737722,504.2
30.0,162,866.6440290178572,426.4928894042969,576.1142857142858
30.0,76,804.6497750418526,811.1682268415179,459.1142857142857
30.0,2,7.890997219085694,34.17320845467704,701.1714285714286
30.0,87,1015.0758806501116,540.1297345842635,600.9714285714286
30.0,127,520.5547014508929,932.5254028320313,706.8571428571429
30.0,140,41.155537959507534,133.8798023768834,622.6285714285715
30.0,16,548.4947509765625,12.389003753662111,620.0000000000001
30.0,9,510.1837411063058,366.14330357142853,530.5714285714286
30.0,161,576.7692661830357,979.5477800641742,514.9428571428572
30.0,152,248.73958260672435,462.6789986746652,573.1142857142858
30.0,159,1017.4625837053572,103.34355991908483,440.00000000000006
30.0,129,32.65280260358538,594.190412248884,637.7714285714286
30.0,163,481.23945225306926,110.60756334577287,502.42857142857144
30.0,17,811.4861450195314,946.6580200195315,633.0
30.0,1,9.285559844970704,104.21745234898157,741.2285714285715
30.0,83,129.6124516078404,484.7254028320313,613.6571428571428
30.0,154,344.0503627232143,502.67032470703134,613.4
30.0,14,219.40596923828127,1007.9367414202007,507.37142857142857
30.0,96,714.5495500837053,458.70423671177457,509.7142857142857
30.0,15,996.9805297851564,18.85732460021973,651.0000000000001
31.0,153,451.35061209542414,700.171745954241,605.4285714285714
31.0,90,238.54391871861048,856.9273402622767,634.5428571428572
31.0,13,1018.6402117047992,42.95969205583845,464.8
31.0,75,129.08050755092077,433.8728332519531,560.1142857142858
31.0,92,52.13012008666992,341.0458461216518,688.7714285714286
31.0,11,905.0840419224329,263.2526641845704,502.2571428571428
31.0,82,106.38520071847098,981.4079711914062,573.3142857142857
31.0,77,771.3901663643974,901.0041015625,508.22857142857146
31.0,162,866.5225830078124,432.0168762207032,548.0
31.0,76,804.3733869280135,817.8184605189732,450.68571428571425
31.0,2,7.6110651016235344,40.0075668334961,684.0857142857144
31.0,87,1015.4328125000001,544.2476248604912,576.8
31.0,127,520.3114955357142,938.2913766043526,708.9142857142858
31.0,140,40.22961022513254,136.56931806291854,635.7714285714286
31.0,16,548.3482299804688,17.59092031206404,633.4571428571429
31.0,9,510.31433803013397,371.13056466238845,524.2
31.0,161,577.3178833007813,985.4094988141742,512.5428571428572
31.0,152,248.82665710449223,467.70140642438616,567.8
31.0,159,1017.275324358259,111.0968296595982,437.6
31.0,129,32.80756062098912,596.5492065429688,640.2285714285714
31.0,163,481.4804399762834,115.82225930350168,496.88571428571424
31.0,17,811.2549351283483,953.5602068219866,619.9714285714285
31.0,1,9.063750267028809,111.0436477661133,735.0000000000001
31.0,83,129.65654013497488,489.5979535784041,613.5714285714287
31.0,154,344.2941240583147,505.41232299804693,616.1714285714286
31.0,14,219.44746529715405,1011.050231933594,506.00000000000006
31.0,96,714.3517961774555,466.2808541434152,509.77142857142854
31.0,15,997.8378016880579,26.835605512346547,673.6
32.0,153,451.30906459263394,703.2700230189732,602.4857142857143
32.0,90,238.748817225865,859.1416556222099,632.3142857142858
32.0,13,1018.7391584123885,49.442862483433316,472.54285714285714
32.0,75,128.88463091169086,440.66409999302465,577.1142857142858
32.0,92,52.02910712105888,345.51313825334825,687.7428571428571
32.0,11,904.6662841796875,269.09771815708706,492.8285714285714
32.0,82,106.92554953438895,985.552486746652,570.2571428571429
32.0,77,771.1065028599331,906.1048636300222,512.0857142857143
32.0,76,804.8566824776786,824.5530552455359,455.40000000000003
32.0,2,8.042743355887277,46.527677263532375,683.4571428571429
32.0,18,865.869140625,438.27746582031256,480.0
32.0,87,1015.3311209542412,547.9707449776786,557.2571428571428
32.0,127,520.6360787527902,944.2530831473215,717.4571428571428
32.0,140,40.044711739676345,139.29721418108258,629.1428571428571
32.0,16,548.048704310826,22.754790551321847,639.5714285714286
32.0,9,510.084912109375,375.9258928571429,534.0571428571428
32.0,161,577.4003766741071,991.291294642857,511.3714285714286
32.0,152,248.50336521693634,472.2885262625558,554.2571428571429
32.0,159,1017.106844656808,118.01786913190568,434.28571428571433
32.0,129,32.85362418038505,598.6755911690849,643.1428571428571
32.0,163,481.7198468889509,121.80933903285438,495.4571428571429
32.0,17,811.1217302594865,959.2205566406251,612.4571428571429
32.0,83,128.89578552246095,494.25105590820306,615.7142857142857
32.0,154,344.31913975306924,507.36659981863846,596.6285714285714
32.0,14,221.74055568150115,1014.4132533482142,507.1714285714286
32.0,96,714.2657087053572,473.18414829799116,509.1142857142858
32.0,15,997.4104038783481,33.71413219996862,674.6
33.0,153,451.0411071777344,706.5006713867188,598.0
33.0,90,239.1341953822545,861.8043108258929,630.2857142857143
33.0,13,1018.7151628766742,54.98790980747768,475.4000000000001
33.0,75,129.10858808244978,447.3955322265625,570.9428571428572
33.0,92,52.293651580810554,349.9684692382813,687.3714285714285
33.0,11,904.8326921735492,274.6696097237724,482.9428571428573
33.0,82,106.65731876918248,989.9549647739956,569.0285714285714
33.0,77,771.8301548549106,912.2161185128348,509.54285714285714
33.0,76,806.3348231724331,831.2818394252233,465.3142857142858
33.0,2,8.63221571786063,53.32826134817941,688.5428571428571
33.0,18,866.4469831194198,442.7901314871652,504.05714285714294
33.0,87,1014.7550153459822,552.0098876953125,566.6857142857143
33.0,127,520.4366088867188,950.080149623326,714.0857142857144
33.0,140,39.90472085135324,141.9768057686942,615.6000000000001
33.0,16,548.06904296875,28.643498992919927,642.1999999999999
33.0,9,508.21704101562494,381.46984863281256,560.0
33.0,161,577.3175816127233,997.0563895089286,523.6571428571428
33.0,152,248.10388183593756,476.8613586425781,581.0
33.0,159,1017.3718348911831,125.53258863176619,441.8857142857143
33.0,129,32.59130428859166,601.1043369838169,644.9428571428572
33.0,163,480.9593174525669,127.20499638148716,491.6571428571429
33.0,17,811.391428920201,964.621826171875,610.3714285714286
33.0,83,128.33626076834545,499.25617675781257,616.2571428571429
33.0,154,343.67557024274555,510.1142464773996,591.9714285714286
33.0,14,210.66782357352122,1015.4727085658482,514.0857142857144
33.0,96,713.4384713309151,479.5321829659598,508.68571428571437
33.0,15,997.0169032505581,40.22626746041434,669.0
34.0,90,239.28014962332588,864.6885654994419,629.5142857142857
34.0,13,1018.6563267299108,61.11359296526227,476.9428571428572
34.0,75,128.7172424316406,453.3940508161272,559.2285714285715
34.0,92,51.93067997523716,354.66224626813613,685.257142857143
34.0,11,904.7917271205358,280.94004690987725,488.02857142857147
34.0,82,105.93173217773438,994.5132446289061,573.0
34.0,77,771.7691999162947,917.5426897321429,505.8857142857143
34.0,76,806.6052943638393,838.1301025390627,479.4
34.0,2,8.919312722342356,59.865623910086505,682.8
34.0,18,866.6826921735492,447.75954066685273,518.8571428571429
34.0,87,1014.4746704101562,555.9812622070314,583.0
34.0,127,519.8373744419642,955.9393345424107,707.4857142857143
34.0,140,39.92652718680246,144.9600559779576,595.5142857142857
34.0,16,548.4077130998884,34.58228078569685,646.0
34.0,20,247.5498046875,482.4205322265625,529.0
34.0,19,723.1340942382814,393.3096008300781,578.0
34.0,161,577.0947265625,1002.9664916992188,563.0
34.0,159,1017.0910505022322,133.47452348981588,436.51428571428573
34.0,21,378.5284423828125,573.5379638671875,514.0
34.0,129,32.17788096836635,603.5904889787946,650.4571428571429
34.0,163,480.1551034109934,133.832659476144,493.71428571428567
34.0,17,810.8204973493304,971.008168247768,607.1142857142858
34.0,22,450.97640991210943,709.7757568359375,538.0000000000001
34.0,83,128.0051012311663,503.89489658900675,616.4
34.0,154,343.1009765625,513.0815264020648,587.0285714285714
34.0,14,204.60171160016745,1016.6795880998884,516.9142857142857
34.0,96,713.5148385184152,486.6598109654018,509.37142857142857
34.0,15,997.0083286830358,45.943080575125556,678.1714285714286
35.0,90,238.68249162946427,866.7052455357143,628.6
35.0,13,1018.9489188058038,67.56025957380022,490.22857142857157
35.0,75,128.87607618059434,459.57593296595985,548.1142857142858
35.0,23,106.50820922851564,998.0447998046876,508.99999999999994
35.0,92,51.87884020124163,359.1919337681362,686.8285714285713
35.0,11,904.4016322544644,287.309907749721,496.4
35.0,77,771.5545445033483,922.2003906250001,505.31428571428575
35.0,76,806.2640747070315,843.6908761160714,485.5714285714286
35.0,2,8.678868021283831,65.93416148594447,676.4571428571429
35.0,18,866.3731968470983,453.0805864606585,512.1999999999999
35.0,127,519.824529157366,961.795272391183,697.2857142857143
35.0,140,39.31225248064314,147.7644470214844,593.0571428571429
35.0,16,548.8007202148438,40.118780681065154,642.8857142857142
35.0,20,247.5358655657087,486.9976527622768,544.6857142857143
35.0,19,722.9270751953126,403.456196812221,580.9142857142858
35.0,159,1017.4271048409599,141.5976050240653,444.6571428571429
35.0,21,378.30352608816963,577.466469029018,513.7714285714285
35.0,129,32.13631204877581,606.1705182756697,648.3714285714285
35.0,163,479.94711303710943,139.93446350097656,511.0
35.0,17,810.7041120256697,977.7983729771206,606.657142857143
35.0,22,450.7351867675781,714.3734183175224,531.8285714285714
35.0,83,128.4216600690569,509.1928336007255,614.5428571428571
35.0,154,342.85769740513393,515.8465366908482,602.4857142857143
35.0,14,219.02464294433597,1020.6090087890625,515.0
35.0,96,713.2517996651786,493.75088065011164,509.62857142857143
35.0,15,997.2074166434153,51.894034358433316,696.2857142857144
36.0,90,238.86382533482146,868.8896571568081,629.2285714285715
36.0,13,1018.898908342634,73.77737633841379,491.25714285714287
36.0,75,128.18067583356589,466.24293387276794,553.8285714285714
36.0,23,106.32852805001394,1002.2014543805806,508.8857142857143
36.0,92,52.10348652430943,363.82482212611615,687.7428571428571
36.0,11,903.9525320870536,293.5457101004464,495.62857142857143
36.0,77,771.1484462193081,926.745166015625,511.0285714285715
36.0,76,805.8465140206474,849.2656180245535,496.80000000000007
36.0,2,8.51646638597761,72.18215255737306,679.3142857142857
36.0,18,866.4116768973216,458.8387547084264,489.51428571428573
36.0,127,520.0819405691965,968.3489327566965,706.4571428571429
36.0,140,39.222269548688615,150.3362509591239,586.8571428571428
36.0,16,547.9765625,44.85450363159179,645.0
36.0,20,247.03936854771206,491.7671107700893,566.3428571428572
36.0,19,723.0825509207589,415.2305829729353,584.4285714285714
36.0,159,1017.8884294782366,149.480712890625,456.74285714285713
36.0,21,377.6709350585937,581.8005807059151,513.8571428571429
36.0,129,32.42639105660575,608.8004342215403,662.1428571428571
36.0,24,740.3848266601564,314.0595397949219,515.0000000000001
36.0,17,810.3983747209821,984.176611328125,600.7714285714286
36.0,22,451.7332746233259,713.9825997488839,531.4000000000001
36.0,83,127.88996211460659,514.2825230189733,613.9142857142858
36.0,154,343.27310442243305,518.0035836356027,604.2285714285714
36.0,96,712.8535993303572,500.62599661690854,507.3714285714287
36.0,15,997.0595092773436,59.01055526733399,712.0
37.0,90,239.3112034388951,871.0204432896207,629.2571428571429
37.0,13,1018.3391880580357,78.89478476388115,476.4571428571429
